combo,disc,id,n,dens,diameter,ev1,ev2,mgap,param
betweenness-closeness,338,1,100,0.1909090909090909,3,27.514682533076204,6.689092470626408,0.23492063492063492,10
betweenness-eigenvector,1302,1,100,0.1909090909090909,3,27.514682533076204,6.689092470626408,0.23492063492063492,10
closeness-eigenvector,463,1,100,0.1909090909090909,3,27.514682533076204,6.689092470626408,0.23492063492063492,10
degree-betweenness,11,1,100,0.0397979797979798,3,12.27077932547993,4.808099017089457,0.14720812182741116,2.5
degree-closeness,420,1,100,0.0397979797979798,3,12.27077932547993,4.808099017089457,0.14720812182741116,2.5
degree-eigenvector,590,1,100,0.0397979797979798,3,12.27077932547993,4.808099017089457,0.14720812182741116,2.5
betweenness-closeness,754,1,100,0.0397979797979798,3,12.27077932547993,4.808099017089457,0.14720812182741116,2.5
betweenness-eigenvector,937,1,100,0.0397979797979798,3,12.27077932547993,4.808099017089457,0.14720812182741116,2.5
closeness-eigenvector,142,1,100,0.0397979797979798,3,12.27077932547993,4.808099017089457,0.14720812182741116,2.5
degree-betweenness,75,1,100,0.09797979797979797,3,17.577948099241883,5.571387792909507,0.2907216494845361,5
degree-closeness,685,1,100,0.09797979797979797,3,17.577948099241883,5.571387792909507,0.2907216494845361,5
degree-eigenvector,689,1,100,0.09797979797979797,3,17.577948099241883,5.571387792909507,0.2907216494845361,5
betweenness-closeness,1695,1,100,0.09797979797979797,3,17.577948099241883,5.571387792909507,0.2907216494845361,5
betweenness-eigenvector,1882,1,100,0.09797979797979797,3,17.577948099241883,5.571387792909507,0.2907216494845361,5
closeness-eigenvector,560,1,100,0.09797979797979797,3,17.577948099241883,5.571387792909507,0.2907216494845361,5
degree-betweenness,188,1,100,0.1909090909090909,3,27.586850862874122,6.539425100180157,0.2328042328042328,10
degree-closeness,0,1,100,0.1909090909090909,3,27.586850862874122,6.539425100180157,0.2328042328042328,10
degree-eigenvector,492,1,100,0.1909090909090909,3,27.586850862874122,6.539425100180157,0.2328042328042328,10
betweenness-closeness,228,1,100,0.1909090909090909,3,27.586850862874122,6.539425100180157,0.2328042328042328,10
betweenness-eigenvector,1224,1,100,0.1909090909090909,3,27.586850862874122,6.539425100180157,0.2328042328042328,10
closeness-eigenvector,463,1,100,0.1909090909090909,3,27.586850862874122,6.539425100180157,0.2328042328042328,10
degree-betweenness,11,1,100,0.0397979797979798,4,12.416130236946287,4.25048991678619,0.1218274111675127,2.5
degree-closeness,309,1,100,0.0397979797979798,4,12.416130236946287,4.25048991678619,0.1218274111675127,2.5
degree-eigenvector,297,1,100,0.0397979797979798,4,12.416130236946287,4.25048991678619,0.1218274111675127,2.5
betweenness-closeness,771,1,100,0.0397979797979798,4,12.416130236946287,4.25048991678619,0.1218274111675127,2.5
betweenness-eigenvector,789,1,100,0.0397979797979798,4,12.416130236946287,4.25048991678619,0.1218274111675127,2.5
closeness-eigenvector,83,1,100,0.0397979797979798,4,12.416130236946287,4.25048991678619,0.1218274111675127,2.5
degree-betweenness,70,1,100,0.09797979797979797,3,18.649295003664072,5.427325008206822,0.20824742268041238,5
degree-closeness,300,1,100,0.09797979797979797,3,18.649295003664072,5.427325008206822,0.20824742268041238,5
degree-eigenvector,599,1,100,0.09797979797979797,3,18.649295003664072,5.427325008206822,0.20824742268041238,5
betweenness-closeness,1442,1,100,0.09797979797979797,3,18.649295003664072,5.427325008206822,0.20824742268041238,5
betweenness-eigenvector,2067,1,100,0.09797979797979797,3,18.649295003664072,5.427325008206822,0.20824742268041238,5
closeness-eigenvector,409,1,100,0.09797979797979797,3,18.649295003664072,5.427325008206822,0.20824742268041238,5
degree-betweenness,240,1,100,0.1909090909090909,3,27.25913406585631,6.851406865242515,0.23492063492063492,10
degree-closeness,49,1,100,0.1909090909090909,3,27.25913406585631,6.851406865242515,0.23492063492063492,10
degree-eigenvector,510,1,100,0.1909090909090909,3,27.25913406585631,6.851406865242515,0.23492063492063492,10
betweenness-closeness,500,1,100,0.1909090909090909,3,27.25913406585631,6.851406865242515,0.23492063492063492,10
betweenness-eigenvector,1338,1,100,0.1909090909090909,3,27.25913406585631,6.851406865242515,0.23492063492063492,10
closeness-eigenvector,480,1,100,0.1909090909090909,3,27.25913406585631,6.851406865242515,0.23492063492063492,10
degree-betweenness,59,1,100,0.0397979797979798,4,11.559867691701934,4.670195027943061,0.20304568527918782,2.5
degree-closeness,685,1,100,0.0397979797979798,4,11.559867691701934,4.670195027943061,0.20304568527918782,2.5
degree-eigenvector,642,1,100,0.0397979797979798,4,11.559867691701934,4.670195027943061,0.20304568527918782,2.5
betweenness-closeness,1221,1,100,0.0397979797979798,4,11.559867691701934,4.670195027943061,0.20304568527918782,2.5
betweenness-eigenvector,1361,1,100,0.0397979797979798,4,11.559867691701934,4.670195027943061,0.20304568527918782,2.5
closeness-eigenvector,246,1,100,0.0397979797979798,4,11.559867691701934,4.670195027943061,0.20304568527918782,2.5
degree-betweenness,212,1,100,0.09797979797979797,3,18.290606208058062,5.622343060938034,0.23917525773195877,5
degree-closeness,296,1,100,0.09797979797979797,3,18.290606208058062,5.622343060938034,0.23917525773195877,5
degree-eigenvector,721,1,100,0.09797979797979797,3,18.290606208058062,5.622343060938034,0.23917525773195877,5
betweenness-closeness,1257,1,100,0.09797979797979797,3,18.290606208058062,5.622343060938034,0.23917525773195877,5
betweenness-eigenvector,1876,1,100,0.09797979797979797,3,18.290606208058062,5.622343060938034,0.23917525773195877,5
closeness-eigenvector,394,1,100,0.09797979797979797,3,18.290606208058062,5.622343060938034,0.23917525773195877,5
degree-betweenness,235,1,100,0.1909090909090909,3,27.12096633639657,6.419606279708574,0.24973544973544973,10
degree-closeness,78,1,100,0.1909090909090909,3,27.12096633639657,6.419606279708574,0.24973544973544973,10
degree-eigenvector,580,1,100,0.1909090909090909,3,27.12096633639657,6.419606279708574,0.24973544973544973,10
betweenness-closeness,512,1,100,0.1909090909090909,3,27.12096633639657,6.419606279708574,0.24973544973544973,10
betweenness-eigenvector,1346,1,100,0.1909090909090909,3,27.12096633639657,6.419606279708574,0.24973544973544973,10
closeness-eigenvector,554,1,100,0.1909090909090909,3,27.12096633639657,6.419606279708574,0.24973544973544973,10
degree-betweenness,47,1,100,0.0397979797979798,3,12.973125517236474,3.690459280574272,0.116751269035533,2.5
degree-closeness,382,1,100,0.0397979797979798,3,12.973125517236474,3.690459280574272,0.116751269035533,2.5
degree-eigenvector,381,1,100,0.0397979797979798,3,12.973125517236474,3.690459280574272,0.116751269035533,2.5
betweenness-closeness,608,1,100,0.0397979797979798,3,12.973125517236474,3.690459280574272,0.116751269035533,2.5
betweenness-eigenvector,660,1,100,0.0397979797979798,3,12.973125517236474,3.690459280574272,0.116751269035533,2.5
closeness-eigenvector,47,1,100,0.0397979797979798,3,12.973125517236474,3.690459280574272,0.116751269035533,2.5
degree-betweenness,181,1,100,0.09797979797979797,3,18.29070158343408,5.605544973171733,0.21855670103092784,5
degree-closeness,544,1,100,0.09797979797979797,3,18.29070158343408,5.605544973171733,0.21855670103092784,5
degree-eigenvector,782,1,100,0.09797979797979797,3,18.29070158343408,5.605544973171733,0.21855670103092784,5
betweenness-closeness,1604,1,100,0.09797979797979797,3,18.29070158343408,5.605544973171733,0.21855670103092784,5
betweenness-eigenvector,2213,1,100,0.09797979797979797,3,18.29070158343408,5.605544973171733,0.21855670103092784,5
closeness-eigenvector,431,1,100,0.09797979797979797,3,18.29070158343408,5.605544973171733,0.21855670103092784,5
degree-betweenness,215,1,100,0.1909090909090909,3,27.709975459147493,6.3327041338278685,0.24232804232804234,10
degree-closeness,0,1,100,0.1909090909090909,3,27.709975459147493,6.3327041338278685,0.24232804232804234,10
degree-eigenvector,646,1,100,0.1909090909090909,3,27.709975459147493,6.3327041338278685,0.24232804232804234,10
betweenness-closeness,274,1,100,0.1909090909090909,3,27.709975459147493,6.3327041338278685,0.24232804232804234,10
betweenness-eigenvector,1483,1,100,0.1909090909090909,3,27.709975459147493,6.3327041338278685,0.24232804232804234,10
closeness-eigenvector,598,1,100,0.1909090909090909,3,27.709975459147493,6.3327041338278685,0.24232804232804234,10
degree-betweenness,114,1,100,0.0397979797979798,4,10.548242225551707,5.782690693701601,0.27411167512690354,2.5
degree-closeness,702,1,100,0.0397979797979798,4,10.548242225551707,5.782690693701601,0.27411167512690354,2.5
degree-eigenvector,673,1,100,0.0397979797979798,4,10.548242225551707,5.782690693701601,0.27411167512690354,2.5
betweenness-closeness,1618,1,100,0.0397979797979798,4,10.548242225551707,5.782690693701601,0.27411167512690354,2.5
betweenness-eigenvector,2006,1,100,0.0397979797979798,4,10.548242225551707,5.782690693701601,0.27411167512690354,2.5
closeness-eigenvector,635,1,100,0.0397979797979798,4,10.548242225551707,5.782690693701601,0.27411167512690354,2.5
degree-betweenness,214,1,100,0.09797979797979797,3,18.83173902903476,5.40225859667718,0.24123711340206186,5
degree-closeness,290,1,100,0.09797979797979797,3,18.83173902903476,5.40225859667718,0.24123711340206186,5
degree-eigenvector,656,1,100,0.09797979797979797,3,18.83173902903476,5.40225859667718,0.24123711340206186,5
betweenness-closeness,1267,1,100,0.09797979797979797,3,18.83173902903476,5.40225859667718,0.24123711340206186,5
betweenness-eigenvector,2120,1,100,0.09797979797979797,3,18.83173902903476,5.40225859667718,0.24123711340206186,5
closeness-eigenvector,862,1,100,0.09797979797979797,3,18.83173902903476,5.40225859667718,0.24123711340206186,5
degree-betweenness,196,1,100,0.1909090909090909,3,27.974645741445627,6.327722077355661,0.22433862433862434,10
degree-closeness,28,1,100,0.1909090909090909,3,27.974645741445627,6.327722077355661,0.22433862433862434,10
degree-eigenvector,568,1,100,0.1909090909090909,3,27.974645741445627,6.327722077355661,0.22433862433862434,10
betweenness-closeness,308,1,100,0.1909090909090909,3,27.974645741445627,6.327722077355661,0.22433862433862434,10
betweenness-eigenvector,1310,1,100,0.1909090909090909,3,27.974645741445627,6.327722077355661,0.22433862433862434,10
closeness-eigenvector,469,1,100,0.1909090909090909,3,27.974645741445627,6.327722077355661,0.22433862433862434,10
degree-betweenness,27,1,100,0.0397979797979798,4,11.171374014218484,4.878739939022765,0.19796954314720813,2.5
degree-closeness,379,1,100,0.0397979797979798,4,11.171374014218484,4.878739939022765,0.19796954314720813,2.5
degree-eigenvector,363,1,100,0.0397979797979798,4,11.171374014218484,4.878739939022765,0.19796954314720813,2.5
betweenness-closeness,1228,1,100,0.0397979797979798,4,11.171374014218484,4.878739939022765,0.19796954314720813,2.5
betweenness-eigenvector,1327,1,100,0.0397979797979798,4,11.171374014218484,4.878739939022765,0.19796954314720813,2.5
closeness-eigenvector,313,1,100,0.0397979797979798,4,11.171374014218484,4.878739939022765,0.19796954314720813,2.5
degree-betweenness,189,1,100,0.09797979797979797,3,18.560365106352567,5.383056880195707,0.22268041237113403,5
degree-closeness,497,1,100,0.09797979797979797,3,18.560365106352567,5.383056880195707,0.22268041237113403,5
degree-eigenvector,778,1,100,0.09797979797979797,3,18.560365106352567,5.383056880195707,0.22268041237113403,5
betweenness-closeness,1455,1,100,0.09797979797979797,3,18.560365106352567,5.383056880195707,0.22268041237113403,5
betweenness-eigenvector,2110,1,100,0.09797979797979797,3,18.560365106352567,5.383056880195707,0.22268041237113403,5
closeness-eigenvector,527,1,100,0.09797979797979797,3,18.560365106352567,5.383056880195707,0.22268041237113403,5
degree-betweenness,228,1,100,0.1909090909090909,3,27.36697713108859,6.759290106523396,0.24232804232804234,10
degree-closeness,34,1,100,0.1909090909090909,3,27.36697713108859,6.759290106523396,0.24232804232804234,10
degree-eigenvector,714,1,100,0.1909090909090909,3,27.36697713108859,6.759290106523396,0.24232804232804234,10
betweenness-closeness,317,1,100,0.1909090909090909,3,27.36697713108859,6.759290106523396,0.24232804232804234,10
betweenness-eigenvector,1454,1,100,0.1909090909090909,3,27.36697713108859,6.759290106523396,0.24232804232804234,10
closeness-eigenvector,662,1,100,0.1909090909090909,3,27.36697713108859,6.759290106523396,0.24232804232804234,10
degree-betweenness,56,1,100,0.0397979797979798,4,11.229009548939457,4.925859059571897,0.17258883248730963,2.5
degree-closeness,621,1,100,0.0397979797979798,4,11.229009548939457,4.925859059571897,0.17258883248730963,2.5
degree-eigenvector,623,1,100,0.0397979797979798,4,11.229009548939457,4.925859059571897,0.17258883248730963,2.5
betweenness-closeness,1922,1,100,0.0397979797979798,4,11.229009548939457,4.925859059571897,0.17258883248730963,2.5
betweenness-eigenvector,2109,1,100,0.0397979797979798,4,11.229009548939457,4.925859059571897,0.17258883248730963,2.5
closeness-eigenvector,321,1,100,0.0397979797979798,4,11.229009548939457,4.925859059571897,0.17258883248730963,2.5
degree-betweenness,196,1,100,0.09797979797979797,3,18.44798297412673,5.431160887285818,0.20618556701030927,5
degree-closeness,527,1,100,0.09797979797979797,3,18.44798297412673,5.431160887285818,0.20618556701030927,5
degree-eigenvector,933,1,100,0.09797979797979797,3,18.44798297412673,5.431160887285818,0.20618556701030927,5
betweenness-closeness,1456,1,100,0.09797979797979797,3,18.44798297412673,5.431160887285818,0.20618556701030927,5
betweenness-eigenvector,2177,1,100,0.09797979797979797,3,18.44798297412673,5.431160887285818,0.20618556701030927,5
closeness-eigenvector,502,1,100,0.09797979797979797,3,18.44798297412673,5.431160887285818,0.20618556701030927,5
degree-betweenness,154,1,100,0.1909090909090909,3,27.769386488496572,6.4423218947870176,0.2222222222222222,10
degree-closeness,0,1,100,0.1909090909090909,3,27.769386488496572,6.4423218947870176,0.2222222222222222,10
degree-eigenvector,447,1,100,0.1909090909090909,3,27.769386488496572,6.4423218947870176,0.2222222222222222,10
betweenness-closeness,290,1,100,0.1909090909090909,3,27.769386488496572,6.4423218947870176,0.2222222222222222,10
betweenness-eigenvector,1184,1,100,0.1909090909090909,3,27.769386488496572,6.4423218947870176,0.2222222222222222,10
closeness-eigenvector,393,1,100,0.1909090909090909,3,27.769386488496572,6.4423218947870176,0.2222222222222222,10
degree-betweenness,2,1,100,0.0397979797979798,3,12.25538986478026,4.326359673169441,0.14720812182741116,2.5
degree-closeness,382,1,100,0.0397979797979798,3,12.25538986478026,4.326359673169441,0.14720812182741116,2.5
degree-eigenvector,363,1,100,0.0397979797979798,3,12.25538986478026,4.326359673169441,0.14720812182741116,2.5
betweenness-closeness,1075,1,100,0.0397979797979798,3,12.25538986478026,4.326359673169441,0.14720812182741116,2.5
betweenness-eigenvector,1126,1,100,0.0397979797979798,3,12.25538986478026,4.326359673169441,0.14720812182741116,2.5
closeness-eigenvector,120,1,100,0.0397979797979798,3,12.25538986478026,4.326359673169441,0.14720812182741116,2.5
degree-betweenness,161,1,100,0.09797979797979797,3,17.30564121307214,5.814347822054298,0.2618556701030928,5
degree-closeness,756,1,100,0.09797979797979797,3,17.30564121307214,5.814347822054298,0.2618556701030928,5
degree-eigenvector,724,1,100,0.09797979797979797,3,17.30564121307214,5.814347822054298,0.2618556701030928,5
betweenness-closeness,1708,1,100,0.09797979797979797,3,17.30564121307214,5.814347822054298,0.2618556701030928,5
betweenness-eigenvector,1906,1,100,0.09797979797979797,3,17.30564121307214,5.814347822054298,0.2618556701030928,5
closeness-eigenvector,437,1,100,0.09797979797979797,3,17.30564121307214,5.814347822054298,0.2618556701030928,5
degree-betweenness,246,1,100,0.1909090909090909,3,27.60517831017777,6.720478732816431,0.23703703703703705,10
degree-closeness,0,1,100,0.1909090909090909,3,27.60517831017777,6.720478732816431,0.23703703703703705,10
degree-eigenvector,571,1,100,0.1909090909090909,3,27.60517831017777,6.720478732816431,0.23703703703703705,10
betweenness-closeness,298,1,100,0.1909090909090909,3,27.60517831017777,6.720478732816431,0.23703703703703705,10
betweenness-eigenvector,1341,1,100,0.1909090909090909,3,27.60517831017777,6.720478732816431,0.23703703703703705,10
closeness-eigenvector,525,1,100,0.1909090909090909,3,27.60517831017777,6.720478732816431,0.23703703703703705,10
degree-betweenness,31,1,100,0.0397979797979798,4,13.078225037457884,3.780703490316273,0.09644670050761421,2.5
degree-closeness,436,1,100,0.0397979797979798,4,13.078225037457884,3.780703490316273,0.09644670050761421,2.5
degree-eigenvector,483,1,100,0.0397979797979798,4,13.078225037457884,3.780703490316273,0.09644670050761421,2.5
betweenness-closeness,962,1,100,0.0397979797979798,4,13.078225037457884,3.780703490316273,0.09644670050761421,2.5
betweenness-eigenvector,1051,1,100,0.0397979797979798,4,13.078225037457884,3.780703490316273,0.09644670050761421,2.5
closeness-eigenvector,55,1,100,0.0397979797979798,4,13.078225037457884,3.780703490316273,0.09644670050761421,2.5
degree-betweenness,71,1,100,0.09797979797979797,3,18.87796763450139,5.135781347672117,0.21030927835051547,5
degree-closeness,123,1,100,0.09797979797979797,3,18.87796763450139,5.135781347672117,0.21030927835051547,5
degree-eigenvector,667,1,100,0.09797979797979797,3,18.87796763450139,5.135781347672117,0.21030927835051547,5
betweenness-closeness,789,1,100,0.09797979797979797,3,18.87796763450139,5.135781347672117,0.21030927835051547,5
betweenness-eigenvector,1980,1,100,0.09797979797979797,3,18.87796763450139,5.135781347672117,0.21030927835051547,5
closeness-eigenvector,482,1,100,0.09797979797979797,3,18.87796763450139,5.135781347672117,0.21030927835051547,5
degree-betweenness,219,1,100,0.1909090909090909,3,27.729669119581523,6.498447442997113,0.24338624338624337,10
degree-closeness,0,1,100,0.1909090909090909,3,27.729669119581523,6.498447442997113,0.24338624338624337,10
degree-eigenvector,506,1,100,0.1909090909090909,3,27.729669119581523,6.498447442997113,0.24338624338624337,10
betweenness-closeness,351,1,100,0.1909090909090909,3,27.729669119581523,6.498447442997113,0.24338624338624337,10
betweenness-eigenvector,1317,1,100,0.1909090909090909,3,27.729669119581523,6.498447442997113,0.24338624338624337,10
closeness-eigenvector,490,1,100,0.1909090909090909,3,27.729669119581523,6.498447442997113,0.24338624338624337,10
degree-betweenness,13,1,100,0.0397979797979798,3,11.626586505156016,5.509496987870678,0.26903553299492383,2.5
degree-closeness,425,1,100,0.0397979797979798,3,11.626586505156016,5.509496987870678,0.26903553299492383,2.5
degree-eigenvector,421,1,100,0.0397979797979798,3,11.626586505156016,5.509496987870678,0.26903553299492383,2.5
betweenness-closeness,1133,1,100,0.0397979797979798,3,11.626586505156016,5.509496987870678,0.26903553299492383,2.5
betweenness-eigenvector,1153,1,100,0.0397979797979798,3,11.626586505156016,5.509496987870678,0.26903553299492383,2.5
closeness-eigenvector,858,1,100,0.0397979797979798,3,11.626586505156016,5.509496987870678,0.26903553299492383,2.5
degree-betweenness,157,1,100,0.09797979797979797,3,18.53691933929611,5.828352829629584,0.2309278350515464,5
degree-closeness,520,1,100,0.09797979797979797,3,18.53691933929611,5.828352829629584,0.2309278350515464,5
degree-eigenvector,760,1,100,0.09797979797979797,3,18.53691933929611,5.828352829629584,0.2309278350515464,5
betweenness-closeness,1591,1,100,0.09797979797979797,3,18.53691933929611,5.828352829629584,0.2309278350515464,5
betweenness-eigenvector,2222,1,100,0.09797979797979797,3,18.53691933929611,5.828352829629584,0.2309278350515464,5
closeness-eigenvector,395,1,100,0.09797979797979797,3,18.53691933929611,5.828352829629584,0.2309278350515464,5
degree-betweenness,202,1,100,0.1909090909090909,3,26.934031578928412,6.6266142173658755,0.2582010582010582,10
degree-closeness,59,1,100,0.1909090909090909,3,26.934031578928412,6.6266142173658755,0.2582010582010582,10
degree-eigenvector,397,1,100,0.1909090909090909,3,26.934031578928412,6.6266142173658755,0.2582010582010582,10
betweenness-closeness,475,1,100,0.1909090909090909,3,26.934031578928412,6.6266142173658755,0.2582010582010582,10
betweenness-eigenvector,1145,1,100,0.1909090909090909,3,26.934031578928412,6.6266142173658755,0.2582010582010582,10
closeness-eigenvector,392,1,100,0.1909090909090909,3,26.934031578928412,6.6266142173658755,0.2582010582010582,10
degree-betweenness,196,1,100,0.0397979797979798,5,10.894006956073182,4.5396486662703435,0.24873096446700507,2.5
degree-closeness,806,1,100,0.0397979797979798,5,10.894006956073182,4.5396486662703435,0.24873096446700507,2.5
degree-eigenvector,852,1,100,0.0397979797979798,5,10.894006956073182,4.5396486662703435,0.24873096446700507,2.5
betweenness-closeness,1649,1,100,0.0397979797979798,5,10.894006956073182,4.5396486662703435,0.24873096446700507,2.5
betweenness-eigenvector,1940,1,100,0.0397979797979798,5,10.894006956073182,4.5396486662703435,0.24873096446700507,2.5
closeness-eigenvector,557,1,100,0.0397979797979798,5,10.894006956073182,4.5396486662703435,0.24873096446700507,2.5
degree-betweenness,147,1,100,0.09797979797979797,3,16.935437101069507,5.7229802071003215,0.3134020618556701,5
degree-closeness,716,1,100,0.09797979797979797,3,16.935437101069507,5.7229802071003215,0.3134020618556701,5
degree-eigenvector,695,1,100,0.09797979797979797,3,16.935437101069507,5.7229802071003215,0.3134020618556701,5
betweenness-closeness,1718,1,100,0.09797979797979797,3,16.935437101069507,5.7229802071003215,0.3134020618556701,5
betweenness-eigenvector,1871,1,100,0.09797979797979797,3,16.935437101069507,5.7229802071003215,0.3134020618556701,5
closeness-eigenvector,428,1,100,0.09797979797979797,3,16.935437101069507,5.7229802071003215,0.3134020618556701,5
degree-betweenness,209,1,100,0.1909090909090909,3,27.736047982060708,6.436854471518002,0.22962962962962963,10
degree-closeness,16,1,100,0.1909090909090909,3,27.736047982060708,6.436854471518002,0.22962962962962963,10
degree-eigenvector,660,1,100,0.1909090909090909,3,27.736047982060708,6.436854471518002,0.22962962962962963,10
betweenness-closeness,344,1,100,0.1909090909090909,3,27.736047982060708,6.436854471518002,0.22962962962962963,10
betweenness-eigenvector,1343,1,100,0.1909090909090909,3,27.736047982060708,6.436854471518002,0.22962962962962963,10
closeness-eigenvector,586,1,100,0.1909090909090909,3,27.736047982060708,6.436854471518002,0.22962962962962963,10
degree-betweenness,146,1,100,0.0397979797979798,4,10.527477551639825,5.03219773497543,0.2233502538071066,2.5
degree-closeness,887,1,100,0.0397979797979798,4,10.527477551639825,5.03219773497543,0.2233502538071066,2.5
degree-eigenvector,797,1,100,0.0397979797979798,4,10.527477551639825,5.03219773497543,0.2233502538071066,2.5
betweenness-closeness,1863,1,100,0.0397979797979798,4,10.527477551639825,5.03219773497543,0.2233502538071066,2.5
betweenness-eigenvector,1999,1,100,0.0397979797979798,4,10.527477551639825,5.03219773497543,0.2233502538071066,2.5
closeness-eigenvector,345,1,100,0.0397979797979798,4,10.527477551639825,5.03219773497543,0.2233502538071066,2.5
